,comm_1
5216,1244990093393362945
5217,512649257
5218,94697371
5219,1123781957538783235
5220,1210686576256307206
5221,2416875776
5222,1220870954701742080
5223,1088625761764995072
5224,714492116462907396
5225,157223193
5226,122384979
5227,1285380092798087168
5228,4875742516
5229,1242844953488830464
5230,104662079
5231,1094769639962353664
5232,862114613235777536
5233,1006944982933090304
5234,1947224671
5235,1071125272739659776
5236,1203352441913270272
5237,333631833
5238,991852092817059840
5239,839718996
5240,1044050419150934016
5241,1135765904
5242,348217259
5243,942770938147430400
5244,4020654755
5245,381279347
5246,1158809650818686976
5247,242104903
5248,3002420470
5249,214598940
5250,598031186
5251,847535367569985537
5252,1211799899508891648
5253,1162150184366874626
5254,369000620
5255,147468677
5256,974653580530651138
5257,357245888
5258,146648001
5259,4833298491
5260,4194633257
5261,833859141185712128
5262,780508761165266944
5263,2485878390
5264,155594140
5265,18980088
5266,3028177010
5267,208576359
5268,1220553441136824321
5269,98829073
5270,845351361252380676
5271,371932589
5272,144287340
5273,1182513959687065600
5274,111297080
5275,385397559
5276,39339002
5277,744703980719190016
5278,1300465036096405510
5279,103462194
5280,1224417606595153921
5281,1195664871700025346
5282,339291877
5283,4454642973
5284,321389148
5285,200343171
5286,861299384880947200
5287,1635652122
5288,158019784
5289,753931777
5290,1011789263644561409
5291,236057804
5292,57918051
5293,261952869
5294,750340064
5295,188557860
5296,1237797222886113284
5297,27324793
5298,1209142219237556229
5299,96901611
5300,147545844
5301,1220891189655883776
5302,3044875205
5303,1293592278
5304,1250580820240338944
5305,292048968
5306,771457536386011136
5307,1036027208442281986
5308,4757409927
5309,596251856
5310,770130524
5311,1075568367128506369
5312,208587522
5313,742771314201624577
5314,150377047
5315,481169226
5316,1329828999619547138
5317,1259954839737503750
5318,186375788
5319,568472239
5320,12716872
5321,553134478
5322,541023337
5323,1024162581727141888
5324,1538752518
5325,2834702403
5326,52829536
5327,551926583
5328,1354449413414989835
5329,875765979392954369
5330,169360051
5331,539465072
5332,228364497
5333,226621766
5334,778235497
5335,821171096582062080
5336,968823926267760640
5337,2735227173
5338,439454206
5339,1202018728759713795
5340,838910895589838848
5341,141329420
5342,611350464
5343,989174783786053635
5344,2167068277
5345,174873651
5346,1235582856216358912
5347,864623865313603584
5348,211600427
5349,1257848773067366402
5350,65418057
5351,1045895704386973697
5352,980869896
5353,893598566
5354,2962605695
5355,919305620
5356,143632806
5357,1029501918564032513
5358,1228821708
5359,817357825
5360,369235677
5361,150475631
5362,730381498063400960
5363,343127318
5364,282035279
5365,1285084668581285888
5366,596742871
5367,1296157717208485889
5368,4427346575
5369,1050061305418317825
5370,355143906
5371,1194446178848563200
5372,724516251247190016
5373,1253125098778898432
5374,89084468
5375,970600318022094852
5376,4104006747
5377,170403412
5378,1179871158340128773
5379,994346766224035840
5380,197949481
5381,1098928825713520646
5382,2891999873
5383,3347133273
5384,760312346
5385,3011176601
5386,130721279
5387,1358101328258600961
5388,391109305
5389,2904979707
5390,170411896
5391,1137404225108025344
5392,705133882
5393,983110916513333248
5394,371328137
5395,4880064478
5396,1363843650870992899
5397,1320155618267795456
5398,2947700681
5399,1087158188670140416
5400,221348999
5401,1286291748487073800
5402,2753583710
5403,979937583244431362
5404,1259956980258570240
5405,1341803415773560833
5406,335874207
5407,76338946
5408,253335253
5409,10494132
5410,3372820041
5411,105319284
5412,1262073094895796229
5413,2332156453
5414,179298322
5415,130253318
5416,2525769032
5417,1065447231094964224
5418,138790217
5419,348167041
5420,190499498
5421,290652546
5422,830981603954421761
5423,50114357
5424,138016222
5425,208187704
5426,1013058091
5427,1245816796655038476
5428,1226231465240858624
5429,1483710126
5430,150929032
5431,880026091091628033
5432,247540617
5433,3119897872
5434,64091390
5435,1353358555391385600
5436,1073328260044476416
5437,493573263
5438,49601974
5439,594723838
5440,2413642003
5441,56776483
5442,185275723
5443,788520157454995456
5444,913488290
5445,332543511
5446,162513238
5447,184581602
5448,225984678
5449,210300679
5450,1183562443
5451,127043504
5452,186855931
5453,913402611822399489
5454,173624053
5455,325690637
5456,161313551
5457,170012707
5458,737061790870327296
5459,973988404856795144
5460,946900478129995777
5461,129317953
5462,947745530
5463,4582729756
5464,849303929338961920
5465,411191232
5466,329845018
5467,775354988155564033
5468,1145961031
5469,2738660375
5470,1229579508044455937
5471,858955657
5472,1085294169554382848
5473,2671239595
5474,199112737
5475,1241502668461346816
5476,806127179306336258
5477,1333004620491321345
5478,4194822088
5479,547165172
5480,1017839618987839490
5481,113600346
5482,3341414722
5483,453317300
5484,1142122732668239872
5485,1122229988558766081
5486,812353606171131904
5487,353970945
5488,858059336144355330
5489,258234041
5490,153461130
5491,1276697634850430977
5492,235273272
5493,58354752
5494,1151840381010612225
5495,834852281271070720
5496,1231254490839425024
5497,1083047503405166594
5498,4800022036
5499,896123283988459520
5500,1539904808
5501,779735263765532672
5502,1036321040467742723
5503,1599168342
5504,111704355
5505,225428761
5506,1339054712
5507,315074198
5508,4146258917
5509,4257495988
5510,1080962852926746625
5511,297239689
5512,548077746
5513,161710182
5514,1231968975459885057
5515,1090870215196532736
5516,264579210
5517,1029068383
5518,220143328
5519,2702146094
5520,1681691281
5521,833983197952274432
5522,1355528076785029124
5523,2782436321
5524,1067417344459329537
5525,213698271
5526,551383809
5527,1289576414757425153
5528,2321872682
5529,19886419
5530,3305098461
5531,2455358330
5532,1160776646
5533,145498402
5534,701570385142226945
5535,321744493
5536,4167620799
5537,811315530
5538,2874156523
5539,1246281523
5540,2938865843
5541,2563741315
5542,74652949
5543,1159784215858294784
5544,1327989493429903360
5545,392882848
5546,1469684185
5547,893794274059448320
5548,769001851027161088
5549,138770941
5550,739960967782662145
5551,816043171
5552,1237815682324148225
5553,869844921716543489
5554,871520290588815361
5555,1237145263921336323
5556,595444778
5557,1002331266912571393
5558,152770378
5559,3315964239
5560,3772999575
5561,1345902409692930048
5562,146537390
5563,848033544
5564,44856219
5565,271110807
5566,764470296
5567,4546139842
5568,2554662039
5569,3091889688
5570,2555672165
5571,833265319
5572,489742420
5573,4153011443
5574,753742497202012160
5575,1125429453314830336
5576,911004557748162560
5577,1365479837406740480
5578,1278002104012025860
5579,193280369
5580,2173117904
5581,1243354625572397056
5582,186900540
5583,937506237327044608
5584,1678724041
5585,783741387485356032
5586,2328894075
5587,308489611
5588,237504868
5589,258122913
5590,345391770
5591,990632027316801542
5592,1359654180743479299
5593,2418905506
5594,179799936
5595,147064348
5596,246367459
5597,271730974
5598,138225908
5599,605797435
5600,187173329
5601,783801958700347393
5602,624194997
5603,723523358
5604,1186445277789655040
5605,1286108228565245955
5606,1315136658061303811
5607,942930698226339840
5608,473122519
5609,806041344
5610,523588152
5611,7377622
5612,3076974052
5613,215299681
5614,3371298563
5615,4406204896
5616,406196908
5617,1327294614404014086
5618,1284076777208512512
5619,2234888678
5620,1256982563748536320
5621,1312920256978055168
5622,1307663848812486663
5623,1072665633509249025
5624,273120353
5625,827927437
5626,1336327666220167168
5627,159143152
5628,95049750
5629,941509932813291520
5630,177771740
5631,2171347651
5632,145375777
5633,355138589
5634,408923281
5635,761003210211549184
5636,941410579071291394
5637,1103802463705026561
5638,1418136042
5639,431316346
5640,131150529
5641,127941159
5642,479997249
5643,154692121
5644,1624049390
5645,2546351544
5646,1122668568171163648
5647,3903608242
5648,482239145
5649,16672021
5650,200374021
5651,1332449558362808320
5652,1312051232639508481
5653,1047548474412154881
5654,1204406253633576960
5655,2150025603
5656,1319041188293451776
5657,779541044
5658,1208570649200992256
5659,1015893787
5660,438887277
5661,1030214466422677505
5662,3344056341
5663,1303213455936286720
5664,712030795410579456
5665,1306616913817202690
5666,2200590228
5667,1022033203
5668,26736103
5669,1692444019
5670,40021861
5671,209220551
5672,914830512
5673,882731195834003457
5674,2279044430
5675,1393691606
5676,1303732546157645826
5677,1334737799900237824
5678,1047915926589530113
5679,125146569
5680,122512450
5681,1250066918733725697
5682,2415174325
5683,344403166
5684,138184383
5685,134596543
5686,142014736
5687,573236569
5688,351144670
5689,196139276
5690,1925097456
5691,1326556732844339202
5692,2726893935
5693,784770975502065664
5694,1341182205436018690
5695,42082228
5696,924675616741515264
5697,2511117965
5698,1019596865808019456
5699,2420794266
5700,274289489
5701,86219321
5702,175880008
5703,1355874018
5704,117258389
5705,1210633227473436678
5706,2777620839
5707,1107682370843488256
5708,1250071980784697344
5709,442247879
5710,161499679
5711,161144768
5712,1153836420894744576
5713,286988924
5714,1243022201810550785
5715,155087602
5716,1415659434
5717,49482270
5718,102133975
5719,252016342
5720,302323152
5721,188598574
5722,407774672
5723,1258910782835785730
5724,488165564
5725,914066858
5726,1098257023022624769
5727,367269710
5728,973248883
5729,1556282023
5730,67094428
5731,145020921
5732,66210111
5733,125337797
5734,963234785006096385
5735,1385413520
5736,344939034
5737,65652672
5738,18396822
5739,134600193
5740,321700929
5741,1468326103
5742,137021461
5743,615339183
5744,926326141
5745,185802797
5746,194437761
5747,760193617164111872
5748,381240666
5749,146841623
5750,258848381
5751,402321878
5752,893644028155240449
5753,206024673
5754,4405056695
5755,127058280
5756,2837644071
5757,1299048408385302528
5758,617626003
5759,1214541551768129537
5760,167130632
5761,547646812
5762,1211104250182291456
5763,961540759
5764,187501385
5765,913443752064294912
5766,881545243660877825
5767,844340209810583552
5768,46962416
5769,325735030
5770,1179398402758643713
5771,3207244079
5772,966782190083362816
5773,4405363815
5774,44670655
5775,174076304
5776,2207989204
5777,1361933204
5778,386485633
5779,300919094
5780,69953322
5781,1756576562
5782,1301694950
5783,2776355458
5784,2157476468
5785,802163426000850944
5786,862392738087665665
5787,1109578182338981889
5788,1332023682726846464
5789,3184942515
5790,512582851
5791,1274559443661991936
5792,142827339
5793,1019959709049282560
5794,1337394909368692736
5795,731884237226442753
5796,2828503477
5797,44181699
5798,115660898
5799,772463128609251329
5800,269855545
5801,2899903528
5802,1281728307784974336
5803,275028283
5804,1245468695926898688
5805,1290407923156504580
5806,1234624716872257536
5807,1203495488999370752
5808,1085702531987267584
5809,170678546
5810,166187097
5811,1250454896895279104
5812,2793241679
5813,1003224462
5814,586088550
5815,844631365
5816,228154739
5817,1325266310331293696
5818,501233558
5819,2373377140
5820,1246062412090019845
5821,2828570811
5822,3264791584
5823,1024805341438074881
5824,1238870466649108481
5825,84488836
5826,213895985
5827,1041299771560882177
5828,769372906900090880
5829,2622322203
5830,127665374
5831,500329921
5832,136608479
5833,363652787
5834,1098387020811067392
5835,804067300383084546
5836,106627404
5837,111323693
5838,178091758
5839,1321500808647790595
5840,1162168942460309504
5841,355949164
5842,3344605853
5843,283775174
5844,3842156183
5845,170144166
5846,955668668
5847,370478018
5848,771354000
5849,1175269988950839296
5850,3148608361
5851,2932292761
5852,2494097592
5853,152641500
5854,1357967540639719424
5855,1237157843440197632
5856,179290854
5857,1255148194628956160
5858,203236587
5859,925497828436213762
5860,525497702
5861,881751678
5862,4028889471
5863,1219979032672063494
5864,108104637
5865,1249779322224881675
5866,4867334224
5867,1137721057056571392
5868,841448453163122688
5869,866666232589799424
5870,321709996
5871,738682995758895104
5872,212402927
5873,1187256756
